movieId,title,genres,year
58490,Miss Pettigrew Lives for a Day,Comedy|Romance,2008
58492,Snow Angels,Drama,2007
58494,Married Life,Crime|Drama|Romance,2007
58509,Sun Valley Serenade,Comedy|Musical|Romance,1941
58520,Mala Noche,Drama,1985
58530,On the Outs,Drama,2004
58534,Stupid Boy (Garçon stupide),Drama,2004
58554,"Class, The (Klass)",Drama,2007
58559,"Dark Knight, The",Action|Crime|Drama|IMAX,2008
58564,Doctor Bull,Comedy|Drama,1933
58576,Made in U.S.A.,Crime|Mystery,1966
58578,Restless Natives,Adventure|Comedy|Drama,1985
58595,Quiet City,Drama,2007
58598,Phar Lap,Children|Drama,1983
58610,51 Birch Street,Documentary,2005
58617,Black Dawn,Action,2005
58622,"Hammer, The",Comedy,2007
58627,Never Back Down,Action,2008
58632,"Terror's Advocate (Avocat de la terreur, L')",Documentary,2007
58641,9 Star Hotel (Malon 9 Kochavim),Documentary,2007
58649,Napoléon,Drama|War,1927
58652,CJ7 (Cheung Gong 7 hou),Children|Comedy|Sci-Fi,2008
58655,Drillbit Taylor,Comedy,2008
58661,Dead Awake,Action|Thriller,2001
58706,"Under the Same Moon (Misma luna, La)",Drama,2007
58709,Tropical Malady (Sud pralad),Drama|Fantasy|Romance,2004
58718,Slipstream,Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,2007
58722,Terror of Mechagodzilla (Mekagojira no gyakushu),Action|Sci-Fi,1975
58740,"Smiling Lieutenant, The",Comedy|Musical|Romance,1931
58743,Alatriste,Action|Adventure|Romance|War,2006
58760,Joysticks,Comedy,1983
58770,Spirit Trap,Horror|Thriller,2005
58774,Promised Land (Ziemia Obiecana),Drama,1975
58783,Youth Without Youth,Drama|Romance|Sci-Fi,2007
58803,21,Crime|Drama|Romance|Thriller,2008
58806,Smart People,Comedy|Drama|Romance,2008
58808,"Last Hangman, The (Pierrepoint)",Drama,2005
58810,"Hawk Is Dying, The",Drama,2006
58812,"Ball, The (Le bal)",Musical,1983
58816,"Gymnast, The",Drama|Romance,2006
58826,"Shepherd: Border Patrol, The",Action|Crime|Thriller,2008
58839,Leatherheads,Comedy|Drama|Romance,2008
58842,Assembly (Ji jie hao),Action|Drama|War,2007
58847,Why Not? (Eijanaika),Drama,1981
58850,Pirates,Adventure|Comedy,1986
58870,Zebraman,Comedy,2004
58874,Marketa Lazarová,Drama|Romance,1967
58876,Stop-Loss,Drama|War,2008
58879,Shine a Light,Documentary|Musical|IMAX,2008
58881,Dark Matter,Drama,2007
58889,"Business of Being Born, The",Documentary,2008
58895,Black Peter (Cerný Petr),Drama,1964
58898,"Aerial, The (La antena)",Adventure|Fantasy|Film-Noir|Mystery|Sci-Fi,2007
58904,Chan Is Missing,Crime,1982
58920,Close to Home (Karov La Bayit),Drama,2005
58922,White Palms (Fehér tenyér),Drama,2006
58933,Saawariya,Drama|Musical|Romance,2007
58937,Julia,Drama|Thriller,2008
58939,I Always Wanted to Be a Gangster (J'ai toujours rêvé d'être un gangster),Comedy|Crime|Drama,2007
58941,Just Anybody (Le premier venu),Drama|Romance,2008
58945,"Pope's Toilet, The (El bano del Papa)",Drama,1998
58964,Inside (À l'intérieur),Horror|Thriller,2007
58972,Nim's Island,Adventure|Comedy|Fantasy,2008
58975,"Ruins, The",Horror|Thriller,2008
58992,Joy Division,Documentary|Musical,2007
58994,Send a Bullet (Manda Bala),Documentary,2007
58998,Forgetting Sarah Marshall,Comedy|Romance,2008
59000,Sex and Death 101,Comedy|Drama,2007
59014,Superhero Movie,Action|Comedy|Sci-Fi,2008
59016,Street Kings,Crime|Drama|Thriller,2008
59018,"Visitor, The",Drama|Romance,2007
59022,Harold & Kumar Escape from Guantanamo Bay,Adventure|Comedy,2008
59026,99 francs,Comedy,2007
59031,Private Property (Nue propriété),Drama,2006
59037,Speed Racer,Action|Children|Sci-Fi|IMAX,2008
59040,Gabriel,Action|Horror,2007
59044,Diminished Capacity,Comedy,2008
59053,Nathalie...,Drama,2003
59065,Chapter 27,Crime|Drama,2007
59074,"Thief Who Came to Dinner, The",Comedy|Romance,1973
59103,"Forbidden Kingdom, The",Action|Adventure|Comedy|Fantasy,2008
59105,Where in the World Is Osama Bin Laden?,Documentary,2008
59107,"Life Before Her Eyes, The",Drama|Thriller,2007
59112,"Puff, Puff, Pass",Comedy,2006
59114,Pulp,Comedy|Thriller,1972
59116,Virgin Territory,Adventure|Comedy|Romance,2007
59118,Happy-Go-Lucky,Comedy|Drama,2008
59126,Religulous,Comedy|Documentary,2008
59129,Outpost,Action|Horror,2008
59131,Are You Scared?,Horror,2006
59136,Before Flying Back to Earth (Pries parskrendant i zeme),Documentary,2005
59138,Bernard and Doris,Comedy|Drama,2007
59141,Son of Rambow,Children|Comedy|Drama,2007
59143,Super High Me,Comedy|Documentary,2007
59154,Black Friday,Crime|Drama|Horror|Sci-Fi,1940
59157,"Invisible Ray, The",Horror|Sci-Fi,1936
59159,Murders in the Rue Morgue,Crime|Horror|Mystery,1932
59173,"Killer Elite, The",Action|Drama|Thriller,1975
59178,Tarzan Escapes,Action|Adventure,1936
59180,Tarzan Finds a Son!,Action|Adventure,1939
59182,Tarzan's Secret Treasure,Action|Adventure,1941
59184,Tarzan's New York Adventure,Action|Adventure,1942
59188,Viva Zapata!,Western,1952
59216,Antares,Drama,2004
59220,Outsourced,Comedy|Romance,2006
59256,Deception,Action|Drama|Thriller,2008
59258,Baby Mama,Comedy,2008
59260,"Unknown Woman, The (La Sconosciuta)",Drama|Mystery|Thriller,2006
59273,Delirious,Comedy|Drama,2006
59290,Klimt,Drama,2006
59295,Expelled: No Intelligence Allowed,Documentary,2008
59302,Viva Cuba,Comedy|Drama,2005
59306,Prom Night,Horror|Mystery|Thriller,2008
59313,"White Massai, The (Weisse Massai, Die)",Drama|Romance,2005
59315,Iron Man,Action|Adventure|Sci-Fi,2008
59327,Possessed (Besat),Action|Crime|Drama|Horror|Thriller,1999
59333,Made of Honor,Comedy|Romance,2008
59336,Redbelt,Action|Drama,2008
59339,Mister Lonely,Comedy|Drama,2007
59362,Anamorph,Crime|Thriller,2007
59366,"Bread, My Sweet, The (a.k.a. Wedding for Bella, A)",Drama|Romance,2001
59369,Taken,Action|Crime|Drama|Thriller,2008
59376,Hero Wanted,Action|Crime|Drama|Thriller,2008
59382,"Flight of the Red Balloon (Voyage du ballon rouge, Le)",Drama,2007
59387,"Fall, The",Adventure|Drama|Fantasy,2006
59392,Stargate: The Ark of Truth,Action|Fantasy|Sci-Fi,2008
59397,Walk All Over Me,Comedy|Crime|Drama,2007
59399,Blind Dating,Comedy|Romance,2006
59404,Meet Bill,Comedy|Drama,2007
59418,"American Crime, An",Crime,2007
59421,What Happens in Vegas...,Comedy|Romance,2008
59426,White Night (Hvid nat),Drama,2007
59429,American Pie Presents Beta House (American Pie 6: Beta House),Comedy,2007
59435,Numb,Comedy|Drama|Romance,2007
59440,Bella,Drama|Romance,2006
59447,Fiorile,Drama,1993
59463,"Man Between, The",Drama|Film-Noir|Romance|Thriller,1953
59465,"Stars Look Down, The",Drama,1940
59478,"Unknown Soldier, The (Unbekannte Soldat, Der)",Documentary,2006
59485,a/k/a Tommy Chong,Documentary,2005
59501,"Chronicles of Narnia: Prince Caspian, The",Adventure|Children|Fantasy,2008
59519,Reprise,Drama,2006
59527,"Window, The",Drama|Film-Noir|Thriller,1949
59547,"Ron Clark Story, The",Drama,2006
59549,Shelter,Drama|Romance,2007
59561,American Crude,Comedy|Drama,2008
59590,Young at Heart (a.k.a. Young@Heart),Documentary|Musical,2007
59594,"War, Inc.",Comedy|Crime|Thriller,2008
59602,"Year of the Wolf, The (Suden vuosi)",Drama|Romance,2007
59604,"Girl Next Door, The",Crime|Drama|Horror|Thriller,2007
59607,King Corn,Documentary,2007
59615,Indiana Jones and the Kingdom of the Crystal Skull,Action|Adventure|Comedy|Sci-Fi,2008
59621,How to Rob a Bank,Comedy|Crime|Mystery|Thriller,2007
59625,"Hey, Hey, It's Esther Blueburger",Comedy|Drama,2008
59641,"Quiet American, The",Drama|Romance|Thriller|War,1958
59649,Blonde and Blonder,Comedy|Crime,2008
59651,Wesley Willis: The Daddy of Rock 'n' Roll,Documentary,2003
59655,Patti Smith: Dream of Life,Documentary,2008
59665,Day of the Outlaw,Western,1959
59667,Nina's Heavenly Delights,Comedy,2006
59669,Following Sean,Documentary,2005
59680,One Hour with You,Comedy|Musical|Romance,1932
59684,Lake of Fire,Documentary,2006
59705,"Witnesses, The (Les témoins)",Drama,2007
59709,"Oxford Murders, The",Crime|Mystery|Romance|Thriller,2007
59715,Shutter,Horror|Mystery|Thriller,2008
59721,"Grand, The",Comedy,2007
59725,Sex and the City,Comedy|Romance,2008
59727,"Strangers, The",Horror|Thriller,2008
59729,Savage Grace,Crime|Drama,2007
59731,"Bigger, Stronger, Faster*",Documentary,2008
59738,All the Boys Love Mandy Lane,Horror|Mystery|Thriller,2006
59753,Memories of Matsuko (Kiraware Matsuko no isshô),Comedy|Drama|Musical|Mystery,2006
59775,Allan Quatermain and the Temple of Skulls,Action|Adventure,2008
59784,Kung Fu Panda,Action|Animation|Children|Comedy|IMAX,2008
59795,What Would Jesus Buy?,Comedy|Documentary,2007
59801,"Emperor's Naked Army Marches On, The (Yuki Yukite shingun)",Documentary,1987
59805,Antonio das Mortes (O Dragão da Maldade contra o Santo Guerreiro),Drama|Western,1969
59810,Recount,Drama,2008
59814,Ex Drummer,Comedy|Crime|Drama|Horror,2007
59816,"Art of Crying, The (Kunsten at græde i kor)",Drama,2006
59832,Where the Sidewalk Ends,Crime|Drama|Film-Noir,1950
59834,100 Rifles,Adventure|War|Western,1969
59836,Blood Alley,Action|Adventure,1955
59838,Chato's Land,Western,1972
59840,Cold Sweat (De la part des copains),Action|Drama|Thriller,1970
59842,"FBI Story, The",Crime|Drama|Thriller,1959
59844,"Honor Among Thieves (Adieu l'ami) (Farewell, Friend)",Action|Adventure|Crime|Drama|Mystery|Thriller,1968
59846,"Iron Mask, The",Adventure|Drama|Romance,1929
59850,St. Ives,Crime|Mystery|Thriller,1976
59852,Villa Rides!,War|Western,1968
59854,"Wings of Eagles, The",Drama|War,1957
59858,Steamboat Round the Bend,Comedy|Drama,1935
59861,"World Moves On, The",Drama|Romance|War,1934
59865,Pilgrimage,Drama,1933
59867,Lonelyhearts,Drama|Film-Noir,1958
59869,"Andromeda Strain, The",Sci-Fi,2008
59888,Boat People (Tau ban no hoi),Drama,1982
59893,"Wrong Move, The (Falsche Bewegung)",Drama,1975
59895,Dust in the Wind (Lian lian feng chen),Drama|Romance,1986
59900,You Don't Mess with the Zohan,Comedy,2008
59905,"Prefab People, The (Panelkapcsolat)",Drama,1982
59908,"Promotion, The",Comedy,2008
59910,And When Did You Last See Your Father?,Drama,2007
59912,My Brother Is an Only Child (Mio fratello è figlio unico),Comedy|Crime|Drama,2006
59915,Stuck,Horror|Thriller,2007
59922,July Rhapsody (Laam yan sei sap),Drama,2002
59935,Flesh Gordon,Adventure|Comedy|Sci-Fi,1974
59938,Telefon,Action|Crime|Thriller,1977
59942,"Lost World, The",Adventure,1960
59945,"Mark of Zorro, The",Adventure|Romance|Western,1920
59947,"Protector, The",Action|Comedy|Drama|Thriller,1985
59954,"Three Musketeers, The",Action|Adventure|Romance,1921
59960,Warlock,Romance|Western,1959
59974,"Fidanzati, I (Fiances, The)",Drama,1963
59976,"Posto, Il",Drama,1961
59985,Chaos Theory,Comedy|Drama|Romance,2007
59988,"Boys and Girls Guide to Getting Down, The",Comedy,2006
59995,Boy A,Crime|Drama,2007
60007,Doctor Who,Adventure|Sci-Fi,1996
60014,"Complete History of My Sexual Failures, A",Comedy|Documentary,2008
60020,"Warlords, The (Tau ming chong)",Action|Drama|War,2007
60030,Spiral,Drama|Horror|Thriller,2007
60032,Hounddog,Drama,2007
60037,"Happening, The",Drama|Sci-Fi|Thriller,2008
60040,"Incredible Hulk, The",Action|Sci-Fi,2008
60044,Baghead,Comedy|Drama|Horror,2008
60046,"Children of Huang Shi, The",Drama|War,2008
60059,Quill,Drama,2004
60069,WALL·E,Adventure|Animation|Children|Romance|Sci-Fi,2008
60072,Wanted,Action|Thriller,2008
60074,Hancock,Action|Adventure|Comedy|Crime|Fantasy,2008
60086,Boy Culture,Drama,2006
60096,Ten Minutes Older: The Trumpet,Drama,2002
60103,Angel Face,Crime|Drama|Film-Noir,1952
60106,Huckleberry Finn,Adventure|Musical,1974
60110,Tom Sawyer,Adventure|Children|Musical,1973
60124,Turn the River,Drama,2007
60126,Get Smart,Action|Comedy,2008
60128,Young People Fucking (a.k.a. YPF),Comedy,2007
60133,Brick Lane,Drama,2007
60135,Surfwise,Documentary,2007
60137,"Rape of Europa, The",Documentary,2006
60141,St. Trinian's,Children|Comedy,2007
60145,"Penalty, The",Crime|Drama|Horror,1920
60147,Roman de gare,Drama,2007
60150,Desire,Comedy|Crime|Romance,1936
60161,Futurama: The Beast with a Billion Backs,Action|Animation|Comedy|Romance|Sci-Fi,2008
60179,Equinox,Adventure|Horror|Mystery,1970
60183,At the Death House Door,Documentary,2008
60189,Archangel,Comedy,1990
60193,Battlefield Baseball (Jigoku kôshien),Action|Horror|Musical,2003
60198,"Sandglass, The (Sanatorium pod klepsydra)",Mystery,1973
60201,"Color of Pomegranates, The (Sayat Nova)",Drama,1968
60213,David Cross: Let America Laugh,Comedy|Documentary,2003
60223,West of Zanzibar,Drama|Mystery,1928
60225,Tell It to the Marines,Comedy|Drama|Romance|War,1926
60227,"Unholy Three, The",Crime|Drama|Romance,1925
60229,"Unholy Three, The",Crime|Drama,1930
60231,London After Midnight,Drama|Horror,1927
60237,Dog Day (Canicule),Action|Crime|Drama|Thriller,1984
60240,"Klansman, The",Action|Drama|Thriller,1974
60243,Pocket Money,Comedy|Western,1972
60256,Goddess (Devi),Drama,1960
60259,Bambi 2,Animation|Children|Drama,2006
60284,Gunnin' for That #1 Spot,Documentary,2008
60286,Finding Amanda,Comedy|Drama,2008
60289,Kit Kittredge: An American Girl,Children|Comedy|Drama|Mystery,2008
60291,Gonzo: The Life and Work of Dr. Hunter S. Thompson,Documentary,2008
60293,"Wackness, The",Comedy|Drama|Romance,2008
60295,Up the Yangtze,Documentary,2007
60299,Get Well Soon,Comedy|Drama|Romance,2001
60303,Strange Circus (Kimyô na sâkasu),Horror|Mystery|Thriller,2005
60309,Along Came Jones,Comedy|Romance|Western,1945
60311,"Black Swan, The",Adventure,1942
60314,Cheyenne Autumn,Western,1964
60316,Hour of the Gun,Western,1967
60322,Sleepwalking,Drama,2008
60333,Encounters at the End of the World,Documentary,2008
60336,Bad Blood (Mauvais sang),Crime|Drama|Romance,1986
60338,Dante 01,Sci-Fi|Thriller,2008
60341,Standard Operating Procedure,Crime|Documentary|War,2008
60343,Wee Willie Winkie,Adventure,1937
60353,"Page of Madness, A (Kurutta ippêji)",Drama|Horror,1926
60356,Two Women,Drama,2000
60363,Zombie Strippers!,Comedy|Horror,2008
60365,Frosty the Snowman,Animation|Children|Comedy|Fantasy|Musical,1969
60376,White Light/Black Rain: The Destruction of Hiroshima and Nagasaki,Documentary|Horror|War,2007
60382,Roman Polanski: Wanted and Desired,Documentary,2008
60384,Z Channel: A Magnificent Obsession,Documentary,2004
60389,Battle for Haditha,War,2007
60391,Alexandra (Aleksandra),Drama|War,2007
60393,Transylvania,Drama,2006
60397,Mamma Mia!,Comedy|Musical|Romance,2008
60405,Ganes,Drama|Musical,2007
60408,Welcome to the Sticks (Bienvenue chez les Ch'tis),Comedy,2008
60411,"Pornographers, The (Erogotoshi-tachi yori: Jinruigaku nyûmon)",Comedy|Drama,1966
60418,Kabluey,Comedy|Drama,2007
60421,"Stone Angel, The",Drama,2007
60436,Honeydripper,Drama,2007
60450,Summer of '04 (Sommer '04),Drama,2006
60461,"Home of Dark Butterflies, The (Tummien perhosten koti)",Drama,2008
60463,Dark Floors,Fantasy|Horror,2008
60469,Silentium,Crime|Thriller,2004
60471,Rogue,Action|Adventure|Horror|Thriller,2007
60475,"Violin, El",Drama,2005
60479,Sublime,Horror|Thriller,2007
60482,Towelhead (a.k.a. Nothing is Private),Drama,2007
60484,No Regrets for Our Youth (Waga seishun ni kuinashi),Drama,1946
60487,"It's the Great Pumpkin, Charlie Brown",Animation|Children|Comedy,1966
60494,Borderline,Crime|Drama|Romance,1950
60503,Katyn,Drama|War,2007
60508,Pan Tadeusz: The Last Foray in Lithuania (Pan Tadeusz),Drama|Romance|War,1999
60514,Journey to the Center of the Earth,Action|Adventure|Sci-Fi,2008
60516,Meet Dave,Comedy|Sci-Fi,2008
60522,"Machine Girl, The (Kataude mashin gâru)",Action|Comedy|Fantasy|Horror|Thriller,2008
60524,August,Drama,2008
60526,Death Defying Acts,Drama|Romance|Thriller,2007
60530,Water Lilies (Naissance des pieuvres),Drama,2007
60538,Shrooms,Horror|Thriller,2007
60544,Manslaughter (Drabet),Drama,2005
60546,"Bench, The (Bænken)",Drama,2000
60551,Breath (Soom),Drama,2007
60566,Just Another Love Story (Kærlighed på film),Crime|Drama|Thriller,2007
60568,"Substitute, The (Vikaren)",Comedy|Sci-Fi|Thriller,2007
60579,Next Door (Naboer),Horror|Mystery|Thriller,2005
60585,Chinese Roulette (Chinesisches Roulette),Drama,1976
60590,"Heartbeat Detector (Question humaine, La)",Drama|Thriller,2007
60599,Flakes,Comedy,2007
60609,Death Note,Adventure|Crime|Drama|Horror|Mystery,2006
60616,"Majority of One, A",Comedy|Drama|Romance,1961
60618,Moving McAllister,Comedy,2007
60625,"Tall T, The",Western,1957
60641,Music Within,Comedy|Drama|Romance|War,2007
60647,Transsiberian,Crime|Drama|Thriller,2008
60649,Space Chimps,Adventure|Animation|Comedy,2008
60654,"Last Mistress, The (vieille maîtresse, Une)",Drama,2007
60666,Jimmy Carter Man from Plains,Documentary,2007
60674,Stargate: Continuum,Sci-Fi,2008
60684,Watchmen,Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,2009
60686,Bravo Two Zero,Adventure|Thriller|War,1999
60688,Conspiracy,Action|Drama|Mystery|Thriller|War,2008
60702,WarGames: The Dead Code,Drama|Sci-Fi|Thriller,2008
60707,Vince Vaughn's Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland,Comedy|Documentary,2006
60728,Steal a Pencil for Me,Documentary|Romance,2007
60735,Shotgun Stories,Drama|Thriller,2007
60737,Watching the Detectives,Comedy|Romance,2007
60743,Mr. Untouchable,Crime|Documentary,2007
60745,Blast of Silence,Crime|Drama|Thriller,1961
60753,Felon,Crime|Drama,2008
60756,Step Brothers,Comedy,2008
60758,Brideshead Revisited,Drama,2008
60760,"X-Files: I Want to Believe, The",Drama|Mystery|Sci-Fi|Thriller,2008
60763,American Teen,Documentary,2008
60766,Man on Wire,Documentary,2008
60768,CSNY Déjà Vu,Documentary,2008
60803,"Little Drummer Boy, The",Animation|Children|Musical,1968
60806,"Little Mermaid 2: Return to the Sea, The",Animation|Children|Fantasy|Musical,2000
60816,"Colour of Magic, The (Terry Pratchett's The Colour of Magic)",Adventure|Comedy|Fantasy,2008
60818,Hogfather (Terry Pratchett's Hogfather),Adventure|Fantasy|Thriller,2006
60825,Mulberry Street,Action|Horror|Thriller,2006
60827,Lost in Beijing (Ping guo),Drama,2007
60832,Pathology,Crime|Horror|Thriller,2008
60838,Love & Pop,Drama,1998
60857,"Tracey Fragments, The",Drama,2007
60880,"Family Game, The (Kazoku gêmu)",Comedy|Drama,1983
60885,"Zone, The (La Zona)",Drama|Thriller,2007
60887,Blindsight,Adventure|Documentary,2006
60894,"Edge of Love, The",Drama|Romance|War,2008
60896,"Godless Girl, The",Drama,1929
60904,Heart of a Dog (Sobachye serdtse),Comedy|Drama|Sci-Fi,1988
60914,Bonneville,Comedy|Drama,2006
60930,Frozen City (Valkoinen kaupunki),Drama,2006
60937,"Mummy: Tomb of the Dragon Emperor, The",Action|Adventure|Fantasy|Thriller,2008
60939,Swing Vote,Comedy|Drama,2008
60941,"Midnight Meat Train, The",Horror|Mystery|Thriller,2008
60943,Frozen River,Drama,2008
60946,Sixty Six,Comedy|Drama,2006
60948,Bottle Shock,Drama,2008
60950,Vicky Cristina Barcelona,Comedy|Drama|Romance,2008
60979,Batman: Gotham Knight,Action|Animation|Crime,2008
60981,Fist of the North Star,Action|Animation,1986
60983,Eve and the Fire Horse,Drama,2005
60990,"End of Summer, The (Early Autumn) (Kohayagawa-ke no aki)",Drama,1961
60992,"Moment to Remember, A (Nae meorisokui jiwoogae)",Drama|Romance,2004
61004,Year of the Gun,Action|Romance|Thriller,1991
61009,Inside Paris (Dans Paris),Drama,2006
61011,"Walker, The",Drama|Mystery,2007
61013,Absolute Giganten,Action|Comedy|Drama|Romance,1999
61018,Peppermint Candy (Bakha satang),Drama,1999
61024,Pineapple Express,Action|Comedy|Crime,2008
61026,Red Cliff (Chi bi),Action|Adventure|Drama|War,2008
61031,"World's Greatest Lover, The",Comedy,1977
61035,W Delta Z (a.k.a. The Killing Gene),Crime|Horror|Thriller,2007
61037,Silent Light (Stellet licht),Drama,2007
61041,"Take, The",Crime|Drama,2007
61048,Expired,Comedy|Drama|Romance,2007
61071,"Sisterhood of the Traveling Pants 2, The",Adventure|Comedy|Drama|Romance,2008
61073,Hell Ride,Action|Drama|Thriller,2008
61075,Elegy,Drama|Romance,2008
61083,"Good Humor Man, The",Drama|Romance,2005
61091,Bomb It,Documentary,2007
61100,Still Life (Sanxia haoren),Drama|Romance,2006
61108,Bathory,Drama|Fantasy,2008
61110,Quid Pro Quo,Drama|Thriller,2008
61116,Black Caesar,Crime|Drama,1973
61123,High School Musical 2,Comedy|Drama|Musical|Romance,2007
61132,Tropic Thunder,Action|Adventure|Comedy|War,2008
61136,"Objective, The",Horror|Sci-Fi|Thriller|War,2008
61160,Star Wars: The Clone Wars,Action|Adventure|Animation|Sci-Fi,2008
61167,Henry Poole is Here,Drama|Mystery,2008
61206,In the City of Sylvia (En la ciudad de Sylvia),Drama,2007
61210,Mutant Chronicles,Action|Adventure|Sci-Fi,2008
61215,13 Beloved (13 game sayawng),Horror|Mystery|Thriller,2006
61236,Waltz with Bashir (Vals im Bashir),Animation|Documentary|Drama|War,2008
61240,Let the Right One In (Låt den rätte komma in),Drama|Fantasy|Horror|Romance,2008
61246,Hamlet 2,Comedy,2008
61248,Death Race,Action|Adventure|Sci-Fi|Thriller,2008
61250,"House Bunny, The",Comedy,2008
61253,"Longshots, The",Drama,2008
61255,"Rocker, The",Comedy,2008
61257,I.O.U.S.A. (a.k.a. IOUSA),Documentary,2008
61262,Mirrors,Horror|Mystery|Thriller,2008
61264,"Girl Cut in Two, The (Fille coupée en deux, La)",Drama|Thriller,2007
61267,Fly Me to the Moon,Adventure|Animation|Children|IMAX,2008
61269,Trumbo,Documentary,2007
61279,Variety Lights,Drama,1950
61285,Path to War,Drama,2002
61289,Sukiyaki Western Django,Action|Western,2008
61301,American Zombie,Comedy|Horror,2007
61312,Noise,Comedy|Drama,2007
61314,Return to House on Haunted Hill,Horror|Thriller,2007
61317,Feed,Action|Crime|Mystery|Thriller,2005
61319,Somers Town,Drama,2008
61323,Burn After Reading,Comedy|Crime|Drama,2008
61348,Disaster Movie,Comedy,2008
61350,Babylon A.D.,Action|Adventure|Sci-Fi|Thriller,2008
61352,Traitor,Crime|Drama|Thriller,2008
61354,College,Comedy,2008
61357,Trouble the Water,Documentary,2008
61361,"Women, The",Comedy|Drama,2008
61373,"Woman in Black, The",Horror|Mystery,1989
61394,"Onion Movie, The",Comedy,2008
61396,Sergeant Rutledge,Crime|Western,1960
61398,"Mother of Tears: The Third Mother (Terza madre, La)",Fantasy|Horror|Thriller,2007
61401,"Spirit, The",Action|Comedy|Fantasy|Thriller,2008
61406,John Adams,Drama,2008
61414,Tobacco Road,Comedy|Drama,1941
61434,Oh! What a Lovely War,Musical|War,1969
61449,"Burning Plain, The",Drama|Romance,2008
61451,"Seventh Cross, The",Drama|War,1944
61465,Bangkok Dangerous,Action|Crime|Thriller,2008
61467,Everybody Wants to Be Italian,Comedy|Romance,2007
61470,"Boys in Company C, The",Drama|War,1978
61473,"Secret, A (Un secret)",Drama|War,2007
61475,August Evening,Drama,2007
61493,Flash Point (a.k.a. Flashpoint) (Dou fo sin),Action,2007
61553,"Fifth Commandment, The",Action|Comedy|Crime|Drama|Thriller,2008
61560,That's Black Entertainment,Documentary,1990
61567,Kummeli Alivuokralainen,Comedy,2008
61586,"Half Life of Timofey Berezin, The (PU-239)",Drama,2006
61628,Sunflower (Xiang ri kui),Drama,2005
61634,Son of Lassie,Children|Drama,1945
61638,Flu Bird,Horror,2008
61646,DarkBlueAlmostBlack (Azuloscurocasinegro),Drama|Romance,2006
61678,"Foot Fist Way, The",Comedy,2006
61692,Altered,Horror|Sci-Fi|Thriller,2006
61695,Ladrones,Drama,2007
61697,Righteous Kill,Crime|Mystery|Thriller,2008
61705,Lakeview Terrace,Drama|Thriller,2008
61707,Ladrón que roba a ladrón,Action|Adventure|Comedy|Crime,2007
61724,Shadows in Paradise (Varjoja paratiisissa),Comedy|Romance,1986
61729,Ghost Town,Comedy|Fantasy|Romance,2008
61742,Maradona by Kusturica,Documentary,2008
61768,Accused (Anklaget),Drama,2005
61816,Import/Export,Drama,2007
61818,"Crow, The: Wicked Prayer",Action|Adventure|Fantasy|Thriller,2005
61862,In Bed (En la cama),Drama,2005
61868,Jam,Drama,2006
61913,Africa addio,Documentary,1966
61931,Private Parts,Horror|Thriller,1972
61934,Freebie and the Bean,Action|Comedy,1974
61937,Sawdust and Tinsel (Gycklarnas afton),Drama,1953
61941,Humboldt County,Comedy|Drama,2008
61948,100 Feet,Horror|Thriller,2008
61950,Boot Camp,Thriller,2007
61961,On the Beach,Drama|Sci-Fi,2000
61967,"Autumn Afternoon, An (Sanma no aji)",Drama,1962
61970,Moonbase,Sci-Fi,1998
61986,Appaloosa,Western,2008
61991,Miracle at St. Anna,Drama|Mystery|War,2008
61994,"So Normal (Normais, Os)",Comedy,2003
62000,"Steamroller and the Violin, The (Katok i skripka)",Drama,1961
62008,Dead Fury,Action|Animation|Comedy|Horror,2008
62010,Tears of April (Käsky),Drama|Romance|War,2008
62014,Zuzu Angel,Drama,2006
62049,1984,Drama|Sci-Fi,1956
62054,"Friend Among Strangers, Stranger Among Friends (Svoy sredi chuzhikh, chuzhoy sredi svoikh)",Action|War|Western,1974
62063,Dead Man's Letters (Pisma myortvogo cheloveka),Drama|Film-Noir,1986
62081,Eagle Eye,Action|Crime|Thriller|IMAX,2008
62113,How to Lose Friends & Alienate People,Comedy,2008
62115,Six Shooter,Comedy|Drama,2004
62137,Nights in Rodanthe,Drama|Romance,2008
62153,Look Back in Anger,Drama,1958
62155,Nick and Norah's Infinite Playlist,Comedy|Drama|Romance,2008
62157,"Secrets, The (Sodot, Ha-)",Drama|Romance,2007
62198,Marjoe,Documentary,1972
62203,Martyrs,Horror,2008
62206,Supermarket Woman (Sûpâ no onna),Comedy,1996
62208,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto)",Drama,1954
62213,"Sexo, Amor e Traição",Comedy,2004
62235,Red,Drama|Thriller,2008
62237,Part of the Weekend Never Dies,Documentary,2008
62245,"Music Room, The (Jalsaghar)",Drama,1958
62250,Gomorrah (Gomorra),Crime|Drama,2008
62254,"Funeral, The (Ososhiki)",Comedy,1984
62265,"Accidental Husband, The",Comedy|Romance,2009
62277,KM 31: Kilometro 31,Horror,2006
62293,"Duchess, The",Drama|Romance,2008
62299,Alone in the Dark II,Action|Horror,2008
62304,"Tulse Luper Suitcases, Part 1: The Moab Story, The",Adventure|Drama|Fantasy|Film-Noir,2003
62331,Dead Leaves,Action|Adventure|Animation|Comedy|Sci-Fi,2004
62334,"Wrong Man, The",Romance|Thriller,1993
